OBJECTID_12,OBJECTID,PolygonID,StreamLink,StreamLen,DSNodeID,DSWSID,US1WSID,US2WSID,Area_M,Area_Acre,Area_SqMi,AveSlope,Shape_Leng,Percent_Ar,OBJECTID_1,POLYGONI_1,VALUE_1,ORIG_FID,POINT_X,POINT_Y
9857,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7541941,21.28073317
9858,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7541459,21.28073281
9859,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7540977,21.28073245
9860,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7540495,21.2807321
9861,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7540013,21.28073174
9862,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7539531,21.28073138
9863,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7539049,21.28073103
9864,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7538567,21.28073067
9865,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7538085,21.28073032
9866,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7537603,21.28072996
9867,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7537125,21.28068444
9868,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7536647,21.28063891
9869,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7536165,21.28063856
9870,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7535684,21.2806382
9871,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7535205,21.28059268
9872,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7534727,21.28054715
9873,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7534249,21.28050163
9874,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7533771,21.28045611
9875,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7533293,21.28041059
9876,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7532815,21.28036506
9877,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7532337,21.28031954
9878,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7531859,21.28027402
9879,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7531377,21.28027366
9880,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7530895,21.2802733
9881,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7530417,21.28022778
9882,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7529939,21.28018226
9883,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7529461,21.28013674
9884,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7528983,21.28009121
9885,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7528505,21.28004569
9886,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7528027,21.28000017
9887,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7527545,21.27999981
9888,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7527063,21.27999945
9889,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7526585,21.27995393
9890,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7526107,21.27990841
9891,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7525625,21.27990805
9892,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7525143,21.27990769
9893,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7524665,21.27986217
9894,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7524187,21.27981665
9895,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7523709,21.27977113
9896,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7523231,21.2797256
9897,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7522752,21.27968008
9898,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7522274,21.27963456
9899,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7521793,21.2796342
9900,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7521311,21.27963384
9901,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7520833,21.27958832
9902,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7520354,21.2795428
9903,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7519873,21.27954244
9904,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7519391,21.27954208
9905,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7518913,21.27949656
9906,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7518435,21.27945104
9907,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7517953,21.27945068
9908,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7517471,21.27945032
9909,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7516985,21.27949513
9910,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7516499,21.27953994
9911,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7516014,21.27958475
9912,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7515528,21.27962956
9913,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7515042,21.27967437
9914,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.751552,21.27971989
9915,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7516002,21.27972025
9916,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7516484,21.2797206
9917,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7516966,21.27972096
9918,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7516962,21.27976613
9919,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7516477,21.27981093
9920,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7515995,21.27981058
9921,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7515513,21.27981022
9922,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7515031,21.27980986
9923,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7514549,21.27980951
9924,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7514067,21.27980915
9925,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7513585,21.27980879
9926,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7513103,21.27980843
9927,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7512621,21.27980808
9928,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7512136,21.27985289
9929,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7512132,21.27989805
9930,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7512128,21.27994322
9931,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7511642,21.27998803
9932,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7511157,21.28003283
9933,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7510671,21.28007764
9934,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7510185,21.28012245
9935,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.75097,21.28016726
9936,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7509214,21.28021207
9937,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7508728,21.28025688
9938,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7508242,21.28030169
9939,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7507757,21.28034649
9940,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7507271,21.2803913
9941,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7506785,21.28043611
9942,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.75063,21.28048092
9943,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7505814,21.28052573
9944,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7505328,21.28057054
9945,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7504843,21.28061535
9946,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7504357,21.28066015
9947,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7503871,21.28070496
9948,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7503385,21.28074977
9949,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.75029,21.28079458
9950,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7502414,21.28083939
9951,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7501928,21.2808842
9952,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7501443,21.280929
9953,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7501439,21.28097417
9954,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7501435,21.28101934
9955,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7501431,21.2810645
9956,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7501427,21.28110967
9957,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7501424,21.28115483
9958,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.750142,21.2812
9959,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7500934,21.28124481
9960,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7500448,21.28128962
9961,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7500444,21.28133478
9962,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7500441,21.28137995
9963,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7500437,21.28142511
9964,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7500433,21.28147028
9965,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7500429,21.28151545
9966,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7500425,21.28156061
9967,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7500422,21.28160578
9968,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7500418,21.28165094
9969,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7499932,21.28169575
9970,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7499446,21.28174056
9971,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7498961,21.28178537
9972,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7498479,21.28178501
9973,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7497997,21.28178465
9974,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7497511,21.28182946
9975,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7497025,21.28187427
9976,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.749654,21.28191908
9977,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7496054,21.28196389
9978,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7495568,21.28200869
9979,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7495083,21.2820535
9980,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7494597,21.28209831
9981,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7494111,21.28214312
9982,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7493629,21.28214276
9983,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7493147,21.2821424
9984,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7492662,21.28218721
9985,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7492176,21.28223202
9986,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7491694,21.28223166
9987,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7491212,21.2822313
9988,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7490726,21.28227611
9989,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7490241,21.28232092
9990,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7489755,21.28236573
9991,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7489269,21.28241053
9992,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7488784,21.28245534
9993,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7488298,21.28250015
9994,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7487812,21.28254496
9995,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7487326,21.28258977
9996,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7486841,21.28263457
9997,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7486355,21.28267938
9998,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7485873,21.28267902
9999,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7485391,21.28267866
10000,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7484905,21.28272347
10001,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.748442,21.28276828
10002,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7483934,21.28281309
10003,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7483448,21.2828579
10004,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7482963,21.2829027
10005,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7482477,21.28294751
10006,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7481991,21.28299232
10007,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7481505,21.28303713
10008,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.748102,21.28308193
10009,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7480534,21.28312674
10010,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7480048,21.28317155
10011,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7479563,21.28321636
10012,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7479077,21.28326116
10013,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7478591,21.28330597
10014,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7478105,21.28335078
10015,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.747762,21.28339559
10016,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7477134,21.28344039
10017,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7476648,21.2834852
10018,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7476163,21.28353001
10019,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7476159,21.28357518
10020,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7476155,21.28362034
10021,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7476151,21.28366551
10022,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7476147,21.28371067
10023,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7476143,21.28375584
10024,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.747614,21.283801
10025,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7476136,21.28384617
10026,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7476132,21.28389134
10027,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7476128,21.2839365
10028,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7476124,21.28398167
10029,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7475639,21.28402648
10030,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7475153,21.28407128
10031,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7475149,21.28411645
10032,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7475145,21.28416161
10033,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7475141,21.28420678
10034,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7475138,21.28425195
10035,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7474652,21.28429675
10036,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7474166,21.28434156
10037,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7474162,21.28438673
10038,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7474158,21.28443189
10039,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7474637,21.28447742
10040,12,13,14,343,-1,-1,12,7,404887.5006,100.0497258,0.156327697,21.65703612,4169.518395,51,14,13,206541,11,-157.7475115,21.28452294
