"Subcatchment","X_Coord","Y_Coord"
11,629504.0398,2354167.6624
11,629499.0398,2354167.6624
11,629494.0398,2354167.6624
11,629489.0398,2354162.6624
11,629484.0398,2354157.6624
11,629479.0398,2354152.6624
11,629474.0398,2354147.6624
11,629469.0398,2354142.6624
11,629464.0398,2354137.6624
11,629459.0398,2354132.6624
11,629454.0398,2354127.6624
11,629449.0398,2354122.6624
11,629449.0398,2354117.6624
11,629449.0398,2354112.6624
11,629444.0398,2354107.6624
11,629439.0398,2354102.6624
11,629439.0398,2354097.6624
11,629439.0398,2354092.6624
11,629434.0398,2354087.6624
11,629429.0398,2354082.6624
11,629424.0398,2354077.6624
11,629419.0398,2354072.6624
11,629419.0398,2354067.6624
11,629419.0398,2354062.6624
11,629424.0398,2354057.6624
11,629429.0398,2354052.6624
11,629434.0398,2354047.6624
11,629439.0398,2354042.6624
11,629444.0398,2354037.6624
11,629449.0398,2354032.6624
11,629454.0398,2354027.6624
11,629459.0398,2354022.6624
11,629464.0398,2354017.6624
11,629469.0398,2354017.6624
11,629474.0398,2354017.6624
11,629479.0398,2354012.6624
11,629484.0398,2354007.6624
11,629489.0398,2354002.6624
11,629494.0398,2353997.6624
11,629499.0398,2353992.6624
11,629504.0398,2353987.6624
11,629509.0398,2353982.6624
11,629509.0398,2353977.6624
11,629509.0398,2353972.6624
11,629509.0398,2353967.6624
11,629509.0398,2353962.6624
11,629509.0398,2353957.6624
11,629509.0398,2353952.6624
11,629509.0398,2353947.6624
11,629509.0398,2353942.6624
11,629509.0398,2353937.6624
11,629509.0398,2353932.6624
11,629504.0398,2353927.6624
11,629499.0398,2353922.6624
11,629499.0398,2353917.6624
11,629499.0398,2353912.6624
11,629499.0398,2353907.6624
11,629499.0398,2353902.6624
11,629499.0398,2353897.6624
11,629499.0398,2353892.6624
11,629499.0398,2353887.6624
11,629499.0398,2353882.6624
11,629499.0398,2353877.6624
11,629499.0398,2353872.6624
11,629499.0398,2353867.6624
11,629499.0398,2353862.6624
11,629494.0398,2353857.6624
11,629489.0398,2353852.6624
11,629494.0398,2353847.6624
11,629499.0398,2353842.6624
11,629499.0398,2353837.6624
11,629499.0398,2353832.6624
11,629504.0398,2353827.6624
11,629509.0398,2353827.6624
11,629514.0398,2353827.6624
11,629519.0398,2353822.6624
11,629524.0398,2353817.6624
11,629529.0398,2353817.6624
11,629534.0398,2353817.6624
11,629539.0398,2353812.6624
11,629544.0398,2353807.6624
11,629549.0398,2353802.6624
11,629549.0398,2353797.6624
11,629549.0398,2353792.6624
11,629554.0398,2353787.6624
11,629559.0398,2353782.6624
11,629564.0398,2353777.6624
11,629569.0398,2353772.6624
11,629569.0398,2353767.6624
11,629569.0398,2353762.6624
11,629564.0398,2353757.6624
11,629559.0398,2353752.6624
11,629554.0398,2353747.6624
11,629549.0398,2353742.6624
11,629544.0398,2353737.6624
11,629539.0398,2353732.6624
11,629534.0398,2353727.6624
11,629529.0398,2353722.6624
11,629524.0398,2353717.6624
11,629519.0398,2353712.6624
11,629519.0398,2353707.6624
11,629519.0398,2353702.6624
11,629514.0398,2353697.6624
11,629509.0398,2353692.6624
11,629509.0398,2353687.6624
11,629504.0398,2353687.6624
11,629499.0398,2353687.6624
11,629494.0398,2353687.6624
11,629489.0398,2353682.6624
11,629484.0398,2353677.6624
11,629479.0398,2353672.6624
11,629474.0398,2353667.6624
11,629469.0398,2353662.6624
11,629464.0398,2353657.6624
11,629459.0398,2353652.6624
11,629454.0398,2353647.6624
11,629449.0398,2353642.6624
11,629444.0398,2353637.6624
11,629439.0398,2353637.6624
11,629434.0398,2353637.6624
11,629429.0398,2353642.6624
11,629424.0398,2353647.6624
11,629419.0398,2353647.6624
11,629414.0398,2353647.6624
11,629409.0398,2353652.6624
11,629404.0398,2353657.6624
11,629399.0398,2353657.6624
11,629394.0398,2353657.6624
11,629389.0398,2353662.6624
11,629384.0398,2353667.6624
11,629379.0398,2353672.6624
11,629374.0398,2353677.6624
11,629369.0398,2353682.6624
11,629364.0398,2353687.6624
11,629359.0398,2353687.6624
11,629354.0398,2353687.6624
11,629349.0398,2353692.6624
11,629344.0398,2353697.6624
11,629339.0398,2353702.6624
11,629334.0398,2353707.6624
11,629329.0398,2353712.6624
11,629324.0398,2353717.6624
11,629319.0398,2353722.6624
11,629314.0398,2353727.6624
11,629309.0398,2353727.6624
11,629304.0398,2353727.6624
11,629299.0398,2353732.6624
11,629294.0398,2353737.6624
11,629289.0398,2353737.6624
11,629284.0398,2353737.6624
11,629279.0398,2353742.6624
11,629279.0398,2353747.6624
11,629279.0398,2353752.6624
11,629279.0398,2353757.6624
11,629279.0398,2353762.6624
11,629279.0398,2353767.6624
11,629279.0398,2353772.6624
11,629284.0398,2353777.6624
11,629289.0398,2353777.6624
11,629294.0398,2353777.6624
11,629299.0398,2353782.6624
11,629304.0398,2353787.6624
11,629309.0398,2353792.6624
11,629309.0398,2353797.6624
11,629309.0398,2353802.6624
11,629314.0398,2353807.6624
11,629319.0398,2353812.6624
11,629319.0398,2353817.6624
11,629319.0398,2353822.6624
11,629324.0398,2353827.6624
11,629329.0398,2353832.6624
11,629324.0398,2353837.6624
11,629319.0398,2353837.6624
11,629314.0398,2353837.6624
11,629309.0398,2353842.6624
11,629314.0398,2353847.6624
11,629319.0398,2353852.6624
11,629314.0398,2353857.6624
11,629309.0398,2353862.6624
11,629309.0398,2353867.6624
11,629309.0398,2353872.6624
11,629309.0398,2353877.6624
11,629309.0398,2353882.6624
11,629304.0398,2353887.6624
11,629299.0398,2353892.6624
11,629299.0398,2353897.6624
11,629299.0398,2353902.6624
11,629294.0398,2353907.6624
11,629289.0398,2353912.6624
11,629284.0398,2353917.6624
11,629279.0398,2353922.6624
11,629274.0398,2353927.6624
11,629269.0398,2353932.6624
11,629264.0398,2353937.6624
11,629259.0398,2353942.6624
11,629254.0398,2353947.6624
11,629249.0398,2353952.6624
11,629244.0398,2353957.6624
11,629239.0398,2353962.6624
11,629234.0398,2353967.6624
11,629229.0398,2353972.6624
11,629224.0398,2353977.6624
11,629219.0398,2353982.6624
11,629214.0398,2353987.6624
11,629209.0398,2353992.6624
11,629209.0398,2353997.6624
11,629209.0398,2354002.6624
11,629204.0398,2354007.6624
11,629199.0398,2354012.6624
11,629194.0398,2354017.6624
11,629189.0398,2354022.6624
11,629184.0398,2354027.6624
11,629179.0398,2354032.6624
11,629179.0398,2354037.6624
11,629179.0398,2354042.6624
11,629174.0398,2354047.6624
11,629169.0398,2354052.6624
11,629164.0398,2354057.6624
11,629159.0398,2354062.6624
11,629159.0398,2354067.6624
11,629159.0398,2354072.6624
11,629159.0398,2354077.6624
11,629159.0398,2354082.6624
11,629159.0398,2354087.6624
11,629159.0398,2354092.6624
11,629159.0398,2354097.6624
11,629159.0398,2354102.6624
11,629154.0398,2354107.6624
11,629149.0398,2354112.6624
11,629144.0398,2354117.6624
11,629139.0398,2354122.6624
11,629134.0398,2354127.6624
11,629129.0398,2354132.6624
11,629124.0398,2354137.6624
11,629119.0398,2354142.6624
11,629114.0398,2354147.6624
11,629109.0398,2354152.6624
11,629104.0398,2354157.6624
11,629099.0398,2354162.6624
11,629094.0398,2354167.6624
11,629089.0398,2354167.6624
11,629084.0398,2354167.6624
11,629079.0398,2354172.6624
11,629074.0398,2354177.6624
11,629069.0398,2354182.6624
11,629064.0398,2354187.6624
11,629059.0398,2354192.6624
11,629054.0398,2354197.6624
11,629049.0398,2354202.6624
11,629044.0398,2354207.6624
11,629039.0398,2354212.6624
11,629034.0398,2354217.6624
11,629029.0398,2354222.6624
11,629024.0398,2354227.6624
11,629019.0398,2354232.6624
11,629014.0398,2354237.6624
11,629009.0398,2354242.6624
11,629004.0398,2354247.6624
11,628999.0398,2354247.6624
11,628994.0398,2354247.6624
11,628989.0398,2354252.6624
11,628984.0398,2354257.6624
11,628979.0398,2354262.6624
11,628974.0398,2354267.6624
11,628969.0398,2354267.6624
11,628964.0398,2354267.6624
11,628959.0398,2354267.6624
11,628954.0398,2354267.6624
11,628949.0398,2354267.6624
11,628944.0398,2354267.6624
11,628939.0398,2354267.6624
11,628934.0398,2354267.6624
11,628929.0398,2354267.6624
11,628924.0398,2354267.6624
11,628919.0398,2354267.6624
11,628914.0398,2354267.6624
11,628909.0398,2354272.6624
11,628904.0398,2354277.6624
11,628899.0398,2354282.6624
11,628894.0398,2354287.6624
11,628889.0398,2354292.6624
11,628884.0398,2354297.6624
11,628879.0398,2354302.6624
11,628874.0398,2354307.6624
11,628869.0398,2354307.6624
11,628864.0398,2354307.6624
11,628859.0398,2354307.6624
11,628854.0398,2354307.6624
11,628849.0398,2354312.6624
11,628844.0398,2354317.6624
11,628839.0398,2354317.6624
11,628834.0398,2354317.6624
11,628829.0398,2354317.6624
11,628824.0398,2354317.6624
11,628819.0398,2354317.6624
11,628814.0398,2354317.6624
11,628809.0398,2354317.6624
11,628804.0398,2354317.6624
11,628799.0398,2354317.6624
11,628794.0398,2354317.6624
11,628789.0398,2354317.6624
11,628784.0398,2354317.6624
11,628779.0398,2354317.6624
11,628774.0398,2354317.6624
11,628769.0398,2354317.6624
11,628764.0398,2354317.6624
11,628759.0398,2354317.6624
11,628754.0398,2354317.6624
11,628749.0398,2354317.6624
11,628744.0398,2354317.6624
11,628739.0398,2354317.6624
11,628734.0398,2354317.6624
11,628729.0398,2354317.6624
11,628724.0398,2354317.6624
11,628719.0398,2354317.6624
11,628714.0398,2354317.6624
11,628709.0398,2354317.6624
11,628704.0398,2354317.6624
11,628699.0398,2354317.6624
11,628694.0398,2354317.6624
11,628689.0398,2354317.6624
11,628684.0398,2354317.6624
11,628679.0398,2354317.6624
11,628674.0398,2354317.6624
11,628669.0398,2354317.6624
11,628664.0398,2354317.6624
11,628659.0398,2354317.6624
11,628654.0398,2354317.6624
11,628649.0398,2354317.6624
11,628644.0398,2354317.6624
11,628639.0398,2354317.6624
11,628634.0398,2354317.6624
11,628629.0398,2354322.6624
11,628624.0398,2354327.6624
11,628619.0398,2354327.6624
11,628619.0398,2354332.6624
11,628619.0398,2354337.6624
11,628619.0398,2354342.6624
11,628619.0398,2354347.6624
11,628619.0398,2354352.6624
11,628619.0398,2354357.6624
11,628619.0398,2354362.6624
11,628619.0398,2354367.6624
11,628619.0398,2354372.6624
11,628614.0398,2354377.6624
11,628609.0398,2354382.6624
11,628609.0398,2354387.6624
11,628609.0398,2354392.6624
11,628604.0398,2354397.6624
11,628599.0398,2354402.6624
11,628599.0398,2354407.6624
11,628599.0398,2354412.6624
11,628599.0398,2354417.6624
11,628599.0398,2354422.6624
11,628599.0398,2354427.6624
11,628599.0398,2354432.6624
11,628599.0398,2354437.6624
11,628599.0398,2354442.6624
11,628594.0398,2354447.6624
11,628589.0398,2354452.6624
11,628589.0398,2354457.6624
11,628589.0398,2354462.6624
11,628584.0398,2354467.6624
11,628579.0398,2354472.6624
11,628574.0398,2354477.6624
11,628569.0398,2354482.6624
11,628564.0398,2354487.6624
11,628559.0398,2354492.6624
11,628559.0398,2354497.6624
11,628559.0398,2354502.6624
11,628559.0398,2354507.6624
11,628559.0398,2354512.6624
11,628559.0398,2354517.6624
11,628559.0398,2354522.6624
11,628559.0398,2354527.6624
11,628559.0398,2354532.6624
11,628559.0398,2354537.6624
11,628559.0398,2354542.6624
11,628559.0398,2354547.6624
11,628559.0398,2354552.6624
11,628559.0398,2354557.6624
11,628559.0398,2354562.6624
11,628564.0398,2354567.6624
11,628569.0398,2354572.6624
12,630054.0398,2354537.6624
12,630059.0398,2354537.6624
12,630059.0398,2354532.6624
12,630064.0398,2354527.6624
12,630069.0398,2354522.6624
12,630074.0398,2354517.6624
12,630079.0398,2354512.6624
12,630084.0398,2354507.6624
12,630089.0398,2354502.6624
12,630094.0398,2354497.6624
12,630099.0398,2354492.6624
12,630099.0398,2354487.6624
12,630099.0398,2354482.6624
12,630099.0398,2354477.6624
12,630099.0398,2354472.6624
12,630099.0398,2354467.6624
12,630099.0398,2354462.6624
12,630099.0398,2354457.6624
12,630099.0398,2354452.6624
12,630099.0398,2354447.6624
12,630099.0398,2354442.6624
12,630099.0398,2354437.6624
12,630099.0398,2354432.6624
12,630099.0398,2354427.6624
12,630099.0398,2354422.6624
12,630099.0398,2354417.6624
12,630099.0398,2354412.6624
12,630099.0398,2354407.6624
12,630099.0398,2354402.6624
12,630104.0398,2354397.6624
12,630109.0398,2354392.6624
12,630114.0398,2354387.6624
12,630119.0398,2354382.6624
12,630124.0398,2354377.6624
12,630129.0398,2354372.6624
12,630129.0398,2354367.6624
12,630129.0398,2354362.6624
12,630134.0398,2354357.6624
12,630139.0398,2354352.6624
12,630144.0398,2354347.6624
12,630149.0398,2354342.6624
12,630154.0398,2354337.6624
12,630159.0398,2354332.6624
12,630164.0398,2354327.6624
12,630169.0398,2354322.6624
12,630169.0398,2354317.6624
12,630169.0398,2354312.6624
12,630169.0398,2354307.6624
12,630169.0398,2354302.6624
12,630169.0398,2354297.6624
12,630169.0398,2354292.6624
12,630169.0398,2354287.6624
12,630169.0398,2354282.6624
12,630169.0398,2354277.6624
12,630169.0398,2354272.6624
12,630169.0398,2354267.6624
12,630169.0398,2354262.6624
12,630169.0398,2354257.6624
12,630169.0398,2354252.6624
12,630169.0398,2354247.6624
12,630169.0398,2354242.6624
12,630169.0398,2354237.6624
12,630169.0398,2354232.6624
12,630164.0398,2354227.6624
12,630159.0398,2354222.6624
12,630159.0398,2354217.6624
12,630159.0398,2354212.6624
12,630159.0398,2354207.6624
12,630159.0398,2354202.6624
12,630159.0398,2354197.6624
12,630159.0398,2354192.6624
12,630159.0398,2354187.6624
12,630159.0398,2354182.6624
12,630159.0398,2354177.6624
12,630159.0398,2354172.6624
12,630154.0398,2354167.6624
12,630149.0398,2354162.6624
12,630144.0398,2354157.6624
12,630139.0398,2354152.6624
12,630134.0398,2354147.6624
12,630129.0398,2354142.6624
12,630129.0398,2354137.6624
12,630129.0398,2354132.6624
12,630124.0398,2354127.6624
12,630119.0398,2354122.6624
12,630114.0398,2354117.6624
12,630109.0398,2354112.6624
12,630109.0398,2354107.6624
12,630109.0398,2354102.6624
12,630109.0398,2354097.6624
12,630109.0398,2354092.6624
12,630109.0398,2354087.6624
12,630109.0398,2354082.6624
12,630109.0398,2354077.6624
12,630109.0398,2354072.6624
12,630109.0398,2354067.6624
12,630109.0398,2354062.6624
12,630104.0398,2354057.6624
12,630099.0398,2354052.6624
12,630094.0398,2354047.6624
12,630089.0398,2354042.6624
12,630089.0398,2354037.6624
12,630089.0398,2354032.6624
12,630089.0398,2354027.6624
12,630089.0398,2354022.6624
12,630089.0398,2354017.6624
12,630089.0398,2354012.6624
12,630089.0398,2354007.6624
12,630089.0398,2354002.6624
12,630089.0398,2353997.6624
12,630089.0398,2353992.6624
12,630089.0398,2353987.6624
12,630089.0398,2353982.6624
12,630094.0398,2353977.6624
12,630099.0398,2353972.6624
12,630099.0398,2353967.6624
12,630099.0398,2353962.6624
12,630099.0398,2353957.6624
12,630099.0398,2353952.6624
12,630099.0398,2353947.6624
12,630099.0398,2353942.6624
12,630099.0398,2353937.6624
12,630099.0398,2353932.6624
12,630099.0398,2353927.6624
12,630099.0398,2353922.6624
12,630099.0398,2353917.6624
12,630099.0398,2353912.6624
12,630104.0398,2353907.6624
12,630109.0398,2353902.6624
12,630114.0398,2353897.6624
12,630119.0398,2353892.6624
12,630119.0398,2353887.6624
12,630119.0398,2353882.6624
12,630119.0398,2353877.6624
12,630119.0398,2353872.6624
12,630114.0398,2353867.6624
12,630109.0398,2353862.6624
12,630104.0398,2353857.6624
12,630099.0398,2353852.6624
12,630094.0398,2353847.6624
12,630089.0398,2353842.6624
12,630089.0398,2353837.6624
12,630089.0398,2353832.6624
12,630089.0398,2353827.6624
12,630089.0398,2353822.6624
12,630089.0398,2353817.6624
12,630089.0398,2353812.6624
12,630084.0398,2353807.6624
12,630079.0398,2353802.6624
12,630074.0398,2353797.6624
12,630069.0398,2353792.6624
12,630069.0398,2353787.6624
12,630069.0398,2353782.6624
12,630064.0398,2353777.6624
12,630059.0398,2353772.6624
12,630059.0398,2353767.6624
12,630059.0398,2353762.6624
12,630059.0398,2353757.6624
12,630059.0398,2353752.6624
12,630059.0398,2353747.6624
12,630059.0398,2353742.6624
12,630059.0398,2353737.6624
12,630059.0398,2353732.6624
12,630059.0398,2353727.6624
12,630059.0398,2353722.6624
12,630059.0398,2353717.6624
12,630059.0398,2353712.6624
12,630059.0398,2353707.6624
12,630059.0398,2353702.6624
12,630054.0398,2353697.6624
12,630049.0398,2353692.6624
12,630049.0398,2353687.6624
12,630049.0398,2353682.6624
12,630049.0398,2353677.6624
12,630049.0398,2353672.6624
12,630049.0398,2353667.6624
12,630049.0398,2353662.6624
12,630049.0398,2353657.6624
12,630049.0398,2353652.6624
12,630049.0398,2353647.6624
12,630049.0398,2353642.6624
12,630044.0398,2353637.6624
12,630039.0398,2353632.6624
12,630039.0398,2353627.6624
12,630039.0398,2353622.6624
12,630039.0398,2353617.6624
12,630039.0398,2353612.6624
12,630034.0398,2353607.6624
12,630029.0398,2353607.6624
12,630024.0398,2353607.6624
12,630019.0398,2353612.6624
12,630014.0398,2353617.6624
12,630009.0398,2353617.6624
12,630004.0398,2353617.6624
12,629999.0398,2353612.6624
12,629994.0398,2353607.6624
12,629989.0398,2353602.6624
12,629984.0398,2353597.6624
12,629979.0398,2353592.6624
12,629974.0398,2353587.6624
12,629969.0398,2353582.6624
12,629964.0398,2353577.6624
12,629959.0398,2353572.6624
12,629954.0398,2353567.6624
12,629949.0398,2353562.6624
12,629944.0398,2353557.6624
12,629939.0398,2353552.6624
12,629934.0398,2353547.6624
12,629929.0398,2353547.6624
12,629924.0398,2353547.6624
12,629919.0398,2353542.6624
12,629914.0398,2353537.6624
12,629909.0398,2353532.6624
12,629904.0398,2353527.6624
12,629899.0398,2353522.6624
12,629894.0398,2353517.6624
12,629889.0398,2353512.6624
12,629884.0398,2353507.6624
12,629879.0398,2353507.6624
12,629874.0398,2353507.6624
12,629869.0398,2353502.6624
12,629864.0398,2353497.6624
12,629859.0398,2353492.6624
12,629854.0398,2353487.6624
12,629849.0398,2353487.6624
12,629844.0398,2353487.6624
12,629839.0398,2353482.6624
12,629834.0398,2353477.6624
12,629829.0398,2353472.6624
12,629824.0398,2353467.6624
12,629819.0398,2353462.6624
12,629814.0398,2353457.6624
12,629809.0398,2353457.6624
12,629804.0398,2353457.6624
12,629799.0398,2353452.6624
12,629794.0398,2353447.6624
12,629789.0398,2353447.6624
12,629784.0398,2353447.6624
12,629779.0398,2353442.6624
12,629774.0398,2353437.6624
12,629769.0398,2353432.6624
12,629764.0398,2353427.6624
12,629759.0398,2353422.6624
12,629754.0398,2353417.6624
12,629749.0398,2353412.6624
12,629744.0398,2353407.6624
12,629739.0398,2353402.6624
12,629734.0398,2353397.6624
12,629729.0398,2353392.6624
12,629724.0398,2353387.6624
12,629719.0398,2353382.6624
12,629714.0398,2353377.6624
12,629709.0398,2353372.6624
12,629704.0398,2353367.6624
12,629699.0398,2353362.6624
12,629694.0398,2353357.6624
12,629689.0398,2353352.6624
12,629684.0398,2353347.6624
12,629679.0398,2353342.6624
12,629674.0398,2353337.6624
12,629669.0398,2353332.6624
12,629664.0398,2353327.6624
12,629659.0398,2353327.6624
12,629654.0398,2353327.6624
12,629649.0398,2353322.6624
12,629644.0398,2353317.6624
12,629639.0398,2353322.6624
12,629634.0398,2353327.6624
12,629629.0398,2353332.6624
12,629624.0398,2353337.6624
12,629619.0398,2353337.6624
12,629614.0398,2353337.6624
12,629609.0398,2353342.6624
12,629604.0398,2353347.6624
12,629599.0398,2353347.6624
12,629594.0398,2353347.6624
12,629589.0398,2353352.6624
12,629584.0398,2353357.6624
12,629579.0398,2353362.6624
12,629574.0398,2353367.6624
12,629569.0398,2353372.6624
12,629564.0398,2353377.6624
12,629559.0398,2353377.6624
12,629554.0398,2353377.6624
12,629549.0398,2353382.6624
12,629544.0398,2353387.6624
12,629539.0398,2353387.6624
12,629534.0398,2353387.6624
12,629529.0398,2353392.6624
12,629524.0398,2353397.6624
12,629519.0398,2353397.6624
12,629514.0398,2353397.6624
12,629509.0398,2353402.6624
12,629504.0398,2353407.6624
12,629499.0398,2353407.6624
12,629494.0398,2353407.6624
12,629489.0398,2353412.6624
12,629484.0398,2353417.6624
12,629479.0398,2353417.6624
12,629474.0398,2353417.6624
12,629469.0398,2353422.6624
12,629464.0398,2353427.6624
12,629459.0398,2353427.6624
12,629454.0398,2353427.6624
12,629449.0398,2353432.6624
12,629444.0398,2353437.6624
12,629439.0398,2353437.6624
12,629434.0398,2353437.6624
12,629429.0398,2353442.6624
12,629424.0398,2353447.6624
12,629419.0398,2353447.6624
12,629414.0398,2353447.6624
12,629409.0398,2353452.6624
12,629404.0398,2353457.6624
12,629399.0398,2353457.6624
12,629394.0398,2353457.6624
12,629389.0398,2353462.6624
12,629384.0398,2353467.6624
12,629379.0398,2353467.6624
12,629374.0398,2353467.6624
12,629369.0398,2353472.6624
12,629364.0398,2353477.6624
12,629359.0398,2353477.6624
12,629354.0398,2353477.6624
12,629349.0398,2353482.6624
12,629344.0398,2353487.6624
12,629339.0398,2353487.6624
12,629334.0398,2353487.6624
12,629329.0398,2353492.6624
12,629324.0398,2353497.6624
12,629319.0398,2353502.6624
12,629314.0398,2353507.6624
12,629309.0398,2353507.6624
12,629304.0398,2353507.6624
12,629299.0398,2353512.6624
12,629294.0398,2353517.6624
12,629289.0398,2353517.6624
12,629284.0398,2353517.6624
12,629279.0398,2353517.6624
12,629274.0398,2353517.6624
12,629269.0398,2353517.6624
12,629264.0398,2353517.6624
12,629259.0398,2353517.6624
12,629254.0398,2353517.6624
12,629249.0398,2353522.6624
12,629244.0398,2353527.6624
12,629239.0398,2353527.6624
12,629234.0398,2353527.6624
12,629229.0398,2353527.6624
12,629224.0398,2353527.6624
12,629219.0398,2353532.6624
12,629214.0398,2353537.6624
12,629209.0398,2353542.6624
12,629204.0398,2353547.6624
12,629199.0398,2353552.6624
12,629194.0398,2353557.6624
12,629189.0398,2353562.6624
12,629184.0398,2353567.6624
12,629179.0398,2353572.6624
12,629174.0398,2353577.6624
12,629169.0398,2353582.6624
12,629164.0398,2353587.6624
12,629159.0398,2353592.6624
12,629154.0398,2353597.6624
12,629149.0398,2353597.6624
12,629144.0398,2353597.6624
12,629139.0398,2353597.6624
12,629134.0398,2353597.6624
12,629129.0398,2353597.6624
12,629124.0398,2353597.6624
12,629119.0398,2353597.6624
12,629114.0398,2353597.6624
12,629109.0398,2353602.6624
12,629104.0398,2353607.6624
12,629099.0398,2353607.6624
12,629094.0398,2353607.6624
12,629089.0398,2353607.6624
12,629084.0398,2353607.6624
12,629079.0398,2353607.6624
12,629074.0398,2353607.6624
12,629069.0398,2353607.6624
12,629064.0398,2353607.6624
12,629059.0398,2353607.6624
12,629054.0398,2353607.6624
12,629049.0398,2353607.6624
12,629044.0398,2353607.6624
12,629039.0398,2353607.6624
12,629039.0398,2353612.6624
12,629044.0398,2353617.6624
12,629049.0398,2353622.6624
12,629054.0398,2353627.6624
12,629059.0398,2353627.6624
12,629064.0398,2353627.6624
12,629069.0398,2353632.6624
12,629074.0398,2353637.6624
12,629079.0398,2353642.6624
12,629084.0398,2353647.6624
12,629089.0398,2353652.6624
12,629094.0398,2353657.6624
12,629099.0398,2353662.6624
12,629104.0398,2353667.6624
12,629109.0398,2353672.6624
12,629114.0398,2353677.6624
12,629119.0398,2353682.6624
12,629124.0398,2353687.6624
12,629129.0398,2353692.6624
12,629134.0398,2353697.6624
12,629139.0398,2353702.6624
12,629144.0398,2353707.6624
12,629149.0398,2353712.6624
12,629154.0398,2353717.6624
12,629159.0398,2353722.6624
12,629164.0398,2353727.6624
12,629169.0398,2353727.6624
12,629174.0398,2353727.6624
12,629179.0398,2353727.6624
12,629184.0398,2353727.6624
12,629189.0398,2353727.6624
12,629194.0398,2353727.6624
12,629199.0398,2353727.6624
12,629204.0398,2353727.6624
12,629209.0398,2353727.6624
12,629214.0398,2353727.6624
12,629219.0398,2353727.6624
12,629224.0398,2353727.6624
12,629229.0398,2353727.6624
12,629234.0398,2353727.6624
12,629239.0398,2353727.6624
12,629244.0398,2353727.6624
12,629249.0398,2353727.6624
12,629254.0398,2353727.6624
12,629259.0398,2353727.6624
12,629264.0398,2353727.6624
12,629269.0398,2353727.6624
12,629274.0398,2353727.6624
12,629279.0398,2353727.6624
12,629284.0398,2353727.6624
12,629289.0398,2353722.6624
12,629294.0398,2353717.6624
12,629299.0398,2353717.6624
12,629304.0398,2353717.6624
12,629309.0398,2353712.6624
12,629314.0398,2353707.6624
12,629319.0398,2353702.6624
12,629324.0398,2353697.6624
12,629329.0398,2353692.6624
12,629334.0398,2353687.6624
12,629339.0398,2353682.6624
12,629344.0398,2353677.6624
12,629349.0398,2353677.6624
12,629354.0398,2353677.6624
12,629359.0398,2353672.6624
12,629364.0398,2353667.6624
12,629369.0398,2353662.6624
12,629374.0398,2353657.6624
12,629379.0398,2353652.6624
12,629384.0398,2353647.6624
12,629389.0398,2353647.6624
12,629394.0398,2353647.6624
12,629399.0398,2353642.6624
12,629404.0398,2353637.6624
12,629409.0398,2353637.6624
12,629414.0398,2353637.6624
12,629419.0398,2353632.6624
12,629424.0398,2353627.6624
12,629429.0398,2353622.6624
12,629434.0398,2353617.6624
12,629439.0398,2353612.6624
12,629444.0398,2353607.6624
12,629449.0398,2353607.6624
12,629454.0398,2353607.6624
12,629459.0398,2353602.6624
12,629464.0398,2353597.6624
12,629469.0398,2353597.6624
12,629474.0398,2353597.6624
12,629479.0398,2353592.6624
12,629484.0398,2353587.6624
12,629489.0398,2353587.6624
12,629494.0398,2353587.6624
12,629499.0398,2353592.6624
12,629504.0398,2353597.6624
12,629509.0398,2353602.6624
12,629514.0398,2353607.6624
12,629519.0398,2353612.6624
12,629514.0398,2353617.6624
12,629509.0398,2353617.6624
12,629504.0398,2353617.6624
12,629499.0398,2353617.6624
12,629499.0398,2353622.6624
12,629504.0398,2353627.6624
12,629509.0398,2353627.6624
12,629514.0398,2353627.6624
12,629519.0398,2353627.6624
12,629524.0398,2353627.6624
12,629529.0398,2353627.6624
12,629534.0398,2353627.6624
12,629539.0398,2353627.6624
12,629544.0398,2353627.6624
12,629549.0398,2353632.6624
12,629549.0398,2353637.6624
12,629549.0398,2353642.6624
12,629554.0398,2353647.6624
12,629559.0398,2353652.6624
12,629564.0398,2353657.6624
12,629569.0398,2353662.6624
12,629574.0398,2353667.6624
12,629579.0398,2353672.6624
12,629584.0398,2353677.6624
12,629589.0398,2353682.6624
12,629594.0398,2353687.6624
12,629599.0398,2353692.6624
12,629604.0398,2353697.6624
12,629609.0398,2353702.6624
12,629614.0398,2353707.6624
12,629619.0398,2353712.6624
12,629624.0398,2353717.6624
12,629629.0398,2353722.6624
12,629634.0398,2353727.6624
12,629639.0398,2353732.6624
12,629644.0398,2353737.6624
12,629649.0398,2353742.6624
12,629654.0398,2353747.6624
12,629659.0398,2353752.6624
12,629659.0398,2353757.6624
12,629659.0398,2353762.6624
12,629659.0398,2353767.6624
12,629659.0398,2353772.6624
12,629659.0398,2353777.6624
12,629659.0398,2353782.6624
12,629664.0398,2353787.6624
12,629669.0398,2353792.6624
12,629669.0398,2353797.6624
12,629669.0398,2353802.6624
12,629669.0398,2353807.6624
12,629669.0398,2353812.6624
12,629669.0398,2353817.6624
12,629669.0398,2353822.6624
12,629669.0398,2353827.6624
12,629669.0398,2353832.6624
12,629674.0398,2353837.6624
12,629679.0398,2353842.6624
12,629684.0398,2353847.6624
12,629689.0398,2353847.6624
12,629694.0398,2353847.6624
12,629699.0398,2353852.6624
12,629704.0398,2353857.6624
12,629709.0398,2353862.6624
